0.4397081251138971,0.4592869579756441,0.9314830153225198,0.07838986564015904,0.143012329282173,0.639500179896528,0.22169650154019438,0.22919096228997182,0.21698908853170706,0.6341657867305899,0.6579602494959527,0.26568877665474067,0.5095719103118189,0.17406805909335143,0.1718530079480416,0.8065772837569539,0.7613681022004442,0.4910216500698127,0.022998660671757376,0.9145230830864818,0.8952579337136836,0.47220737582273575,0.26396329104912,0.45989973712612686,0.9533253369492736,0.23074093951085684,0.2710725700555833,0.66615616646789,0.8709273465846822,0.19868208351323247
0.5927700691332329,0.01988739355575886,0.43815895329978194,0.1721362082409037,0.46850229173354174,0.49010791005943655,0.13738498143468225,0.733221049884363,0.8142264966020225,0.14808823597701604,0.3484430270737465,0.051314032013139554,0.6360385574280116,0.5210624185357384,0.5545783886597025,0.8111185210260536,0.283389394672251,0.8929875960231799,0.38913012581789785,0.5644093119839918,0.2814281400603361,0.9618305281083561,0.7234188031241948,0.3778571730943039,0.8092944330985704,0.7823998375572192,0.28749503297702506,0.38732949057453925,0.6696666193943376,0.6353351204586155
0.3319421119901508,0.7723591573565584,0.8704382171090685,0.08317455519202943,0.2459952540778202,0.11970656173897032,0.600168791900795,0.3260505907184852,0.04667777444049015,0.12619847521588567,0.3161624958097854,0.581123391000172,0.10173940799740988,0.8652808620954971,0.4391694867003453,0.3284660503126693,0.7596067679982806,0.49251719480659983,0.275196661559858,0.2964302747075013,0.5840863794036983,0.5087990632269255,0.5524917573145636,0.9416696723718833,0.2523345814922314,0.7661858166737952,0.20251708920882028,0.03233082795418574,0.14878543848910664,0.4129957564801553
0.714582359780556,0.4932346880704038,0.5983898295070998,0.8525208034773268,0.42216640456590704,0.9136966817524454,0.7918215511533534,0.3341499179284505,0.020396069170488973,0.2929420380426222,0.42557948622177455,0.36146607622981075,0.10119491756550025,0.17029490896189292,0.780882879015277,0.3612946970962999,0.42421748160694506,0.7300462629094047,0.7120691153702087,0.6234501113962423,0.7278074964369448,0.5135989549084269,0.3343232537329569,0.572906198135129,0.6480097777657844,0.5678722359451343,0.7383796244071432,0.2934051420031559,0.04179678314998492,0.9722270950088511
0.9253716713003558,0.0021044924750822647,0.7463177672140856,0.7681462420742784,0.8765137631321409,0.28720263104719657,0.1870847082251289,0.1844614582271965,0.031219060718910785,0.19732606717472678,0.06412915215918424,0.17111833188024372,0.26278110477488714,0.4750336923976166,0.4353182405571001,0.627612017300281,0.006621139595866632,0.21886786684915294,0.19128894320667644,0.5872143267568668,0.11936739913824612,0.7506936775916129,0.59951907335163,0.32719180607893505,0.11119480488526312,0.8967569443747357,0.5118192060820681,0.8351906856583119,0.5405707539075504,0.797499700989756
0.23587028136437527,0.610217687053357,0.09386915310475918,0.5405798303126378,0.5608171456402405,0.12838176942162505,0.7430220260985227,0.4270008970061522,0.1660615310526703,0.022299909360987025,0.5220596041782688,0.6587789697419866,0.263204787735147,0.4901581241620704,0.5473136975939908,0.2134791667671111,0.09467416220319702,0.10010990086084615,0.6665407459658858,0.718445698483215,0.9499722811996006,0.4731750779616509,0.16864676320359873,0.22282071733980513,0.5328069453922465,0.5007642630776639,0.43515740012421233,0.18921231774125435,0.7658199388466316,0.6624815957605131
0.9768741024081412,0.565507230338652,0.30822123214852204,0.5326581542079559,0.3263384365276971,0.20428495301210847,0.4506155384347671,0.9171930685964369,0.08532997218617977,0.8420282773301047,0.5720029862219409,0.6032033179075835,0.9760769991903135,0.40273666383341244,0.49794360098693546,0.36831895567666206,0.5440875657242538,0.19180816554030833,0.9234230656918385,0.9307201708028624,0.7032246434197361,0.9947566231961037,0.36880207665670806,0.11522042016969014,0.41204900939993716,0.08436419668568762,0.6777209547822347,0.7155933707222809,0.9590249557943674,0.3891187734311381
0.1645655709545043,0.4261109134884995,0.8701753958825719,0.6645506927576602,0.3696124565183033,0.7519993134185302,0.9293801531268637,0.7353760848730656,0.850819831429626,0.18589983534306265,0.9734217408112478,0.1960973885046413,0.6843065087870125,0.516104909138141,0.6914448115221195,0.4230039335900724,0.5350875230432615,0.3534283752210434,0.834843791453416,0.6397637490481348,0.16176860433781204,0.8245313452529744,0.8567440035416418,0.5072888159001742,0.4047181301503394,0.36769519268806716,0.4535675453820982,0.9599659317425924,0.565785483641197,0.21971129240365483
0.1811655133099016,0.9046151856744037,0.9717731872734522,0.1058184736625174,0.3390806963821402,0.3165468753838875,0.16965788823755557,0.21555231952535137,0.8760471728426976,0.7550728091141369,0.797160400144535,0.8049361071101115,0.3661671704308904,0.5412072156091886,0.9081775381904501,0.4679153780833575,0.20358746198610933,0.5784767838788047,0.5516892637936524,0.36566827081516695,0.8166601998722223,0.005961479184656615,0.06728910833196022,0.8788718855319718,0.4925774277995706,0.6298754122516541,0.1371892997719072,0.916320713079602,0.7804710250128659,0.42299216235920223
0.5282584646102615,0.9900415401019064,0.39239535179528795,0.541421072750115,0.5501308522514301,0.25511435670465377,0.6686351932080169,0.7275119239103883,0.055572033947507316,0.029018086257914688,0.9817199996964198,0.7035947464603715,0.9698797765738354,0.11322469719571993,0.7379694075993074,0.5362934238353543,0.42545141602110914,0.671734290871593,0.07161158584717287,0.8989611509602569,0.3066461701147406,0.28874287439848645,0.65879411123026,0.48919374360362533,0.9243720307085321,0.6159576287216053,0.46112384916621907,0.7798549985758272,0.1212571280201491,0.5407573920374233
